gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Asns,273.002,88.63880646759635,335.20733333333334,45.30824044622936,0.2951647691231958,False,False,non_specific,0.35886078449077,0.36,False
Jdp2,48.50000000000001,6.267585466461472,84.7585,29.07216407715114,0.7833328081910589,False,False,non_specific,0.1504642520886608,0.15,False
Ccdc93,11.333333333333334,11.291943781849966,19.259333333333334,2.4736130120399453,0.9352285574013728,False,False,non_specific,0.194820421617583,0.19,False
Ipo13,718.8396666666667,192.95055097183143,1198.2996666666666,488.1883002022205,0.7364446781107441,False,False,non_specific,0.2250076080649779,0.23,False
Ccdc9,89.41866666666665,14.110105920651629,118.87672222222221,21.43449015985183,0.4623057445064963,False,False,non_specific,0.0930315676269845,0.09,False
Repin1,41.66666666666667,46.869702380553214,67.22566666666667,15.238734644710403,1.0385569803033714,False,False,non_specific,0.1774945861626832,0.18,False
Klk11,23.666666666666664,8.806613077905187,61.50316666666667,63.26394528554897,1.868620325789856,False,False,non_specific,0.2058347940028016,0.21,False
Son,306.49094444444444,95.46093879067082,459.3493333333334,156.68693220708568,1.2290933571592453,False,False,non_specific,0.0701650385087866,0.07,False
Ccnk,171.01233333333334,71.4098624584401,274.721,76.25230831260127,0.6806971426017476,False,False,non_specific,0.1609618005505721,0.16,False
Angel1,14.0,5.0,25.0,10.44030650891055,0.7935491225325737,False,False,non_specific,0.2023769204042122,0.2,False
Strip1,290.766,96.00920165796607,425.42599999999993,95.85784969943778,0.5474836313394531,False,False,non_specific,0.1607100775489721,0.16,False
Hps4,137.35366666666667,65.6518563357757,193.76066666666668,23.641908580597583,0.4933414651359242,False,False,non_specific,0.2722864467615692,0.27,False
Cd101,14.0,6.557438524302,29.0,8.888194417315589,1.0,False,False,non_specific,0.0840077385244145,0.08,False
Men1,34.83338888888889,34.9874683601254,41.79877777777778,43.46275052944181,0.8715015836982093,False,False,non_specific,0.2559170169660791,0.26,False
Nfkbia,1170.2583333333332,185.49166489180405,1675.064,348.5446848812933,0.5170179264783611,False,False,non_specific,0.1121954487290205,0.11,False
Pds5b,37.16683333333334,24.974275644099976,50.66891666666667,19.114654699527645,1.2679079753303029,False,False,non_specific,0.1702639673492626,0.17,False
Pbx3,27.166666666666668,9.673847907287634,32.33333333333333,7.11366204813015,2.623164535652594,True,False,SCFA_specific_medium,0.05,0.05,False
Raf1,236.87624999999997,78.76517159057572,288.3654166666666,66.25773798363392,1.5337294520706497,False,False,non_specific,0.2291697306847123,0.23,False
Sh2b1,75.94444444444444,38.16319214849028,111.41172222222222,28.038423729735985,1.137564838059253,False,False,non_specific,0.1507633186589526,0.15,False
Rnf31,145.95644444444443,61.84466598416258,180.9071111111111,34.046908141459575,0.6671351415573361,False,False,non_specific,0.0938334995192937,0.09,False
Col7a1,124.0,59.270566050949775,363.2346666666666,221.28258224571883,1.542940144967068,False,False,non_specific,0.1961739797897501,0.2,False
Usp34,165.92333333333332,74.20768984664619,231.968,43.43150438947106,-3.776454966068057,False,False,GF_specific_medium,0.05,0.05,False
Ubap2,99.99999999999999,130.68557587587307,164.15911111111112,188.0452034711171,1.2194923727493705,False,False,non_specific,0.0759385207362965,0.08,False
Vars2,95.10244444444443,45.2840290104922,124.83377777777777,26.831462305785024,0.3858142789144496,False,False,non_specific,0.3390245804471962,0.34,False
Dlst,246.20166666666668,109.98656036572528,378.9008333333333,90.35563943901332,0.617641452240116,False,False,non_specific,0.1853541391864875,0.19,False
Lcor,4.2,3.139904713709856,4.2432,4.6530917075354745,2.584962500721156,True,False,SCFA_specific_low,0.05,0.05,False
Cish,72.83383333333335,38.51919914677243,117.827,31.295292912114306,0.7116195954919472,False,False,non_specific,0.1839453126298521,0.18,False
Epn1,809.8019999999999,243.72583576487693,1053.400333333333,290.20712441233167,0.313678318474432,False,False,non_specific,0.3011332048454156,0.3,False
Npr2,162.05499999999998,89.08962071963386,253.52841666666666,41.85958974986455,0.9157614115208584,False,False,non_specific,0.1911248392650284,0.19,False
Podxl2,49.5,26.649398371706454,91.24933333333333,52.68747897153021,1.3264405951380491,False,False,non_specific,0.1476301225693931,0.15,False
Zcchc8,99.24225,28.83466986220754,151.3335833333333,20.55238811395386,1.67656831452225,True,False,SCFA_specific_low,0.05,0.05,False
Tmprss2,133.5,21.925875615484692,220.14350000000002,36.851128008591466,0.687492247806092,False,False,high_in_SCFA,0.0367408466750967,0.04,False
Hk2,20.5,17.08800749063506,92.20566666666666,96.64603377833637,7.534585621678137,True,False,GF_specific_medium,0.05,0.05,False
Dhps,72.66666666666666,22.52351937435595,92.081,18.803344029406908,0.3460654382743271,False,False,non_specific,0.2962686469709427,0.3,False
Rbm26,36.404266666666665,18.107913159013094,58.09273333333333,29.094558248593934,1.085801964866884,False,False,non_specific,0.1262696012880725,0.13,False
Aasdhppt,55.86716666666667,17.05442758325395,74.836,6.268354298542243,0.4355724195936795,False,False,non_specific,0.1514731681326466,0.15,False
Wdr89,3.333333333333333,2.886751345948129,7.333333333333333,1.1547005383792517,0.943416471633632,False,False,non_specific,0.1248633719523441,0.12,False
Fam168b,22.916749999999997,13.850903630458582,29.663,10.207614097367422,2.9441062912746805,False,False,non_specific,0.1251519973838906,0.13,False
Clip1,121.53346666666664,57.59563740359006,206.73213333333334,73.36417450273379,1.1140329353081635,False,False,non_specific,0.138765180127798,0.14,False
Hmgb3,74.83183333333335,16.16357449527354,83.66866666666668,21.846369196668952,0.6901121772291873,False,False,non_specific,0.0716228841886338,0.07,False
Cyhr1,134.34566666666666,52.61201948246741,160.81941666666665,44.551183030427524,1.4139928250544214,False,False,non_specific,0.2032733215699798,0.2,False
Esrp1,39.333333333333336,18.60854913115707,66.26783333333333,25.451477609594598,0.8261625639574794,False,False,high_in_SCFA,0.0437946843625688,0.04,True
Agap1,32.00058333333333,19.693193414610867,33.41791666666667,10.494843326499323,1.7837647545506723,False,False,non_specific,0.1213364823646708,0.12,False
Pcnt,185.9756666666667,85.55495416398496,298.68322222222224,26.555464429225594,1.710568380597816,False,False,non_specific,0.1114551967633829,0.11,False
Spryd7,58.18233333333333,18.14409198758984,76.90833333333333,9.078054109269987,0.3694711279337355,False,False,non_specific,0.20973744308557,0.21,False
Tma16,14.5,5.773502691896258,24.99683333333333,6.994571472458717,0.7814752423934382,False,False,non_specific,0.1102274411184668,0.11,False
Ncbp1,359.081,116.33560590378168,515.9606666666667,63.94990813389283,0.5217330397740189,False,False,non_specific,0.1300077784579595,0.13,False
Tcea2,23.666666666666664,30.73574161818289,34.166666666666664,5.619905100029122,1.115477217419936,False,False,non_specific,0.1822508499554574,0.18,False
Tmem54,19.679777777777776,5.201053664761309,28.413777777777778,24.385589074062285,3.1598444331235127,True,False,SCFA_specific_medium,0.05,0.05,False
Helz,37.666666666666664,46.659279692290575,55.82177777777778,6.419862384587155,1.1587824566092555,False,False,non_specific,0.151526823274769,0.15,False
Cd207,7.0,5.291502622129181,14.0,1.7320508075688772,0.9068905956085184,False,False,non_specific,0.138723777765547,0.14,False
Pdia2,16.333333333333332,4.401136834485028,30.833333333333336,12.283712841519694,1.0808458546718187,False,False,non_specific,0.1147024804848352,0.11,False
Dcaf15,105.83333333333334,31.345109271173563,155.8665,17.34551525526219,0.7872265241738695,False,False,non_specific,0.0670198919976161,0.07,False
Nolc1,93.77777777777777,45.233137685743884,160.74333333333334,81.04795862761638,1.3015460346576917,False,False,non_specific,0.1380671562302207,0.14,False
Flcn,187.33333333333331,69.81642595645621,325.2176666666666,45.01367852479214,0.792546548051902,False,False,non_specific,0.0545839015578256,0.05,False
Tnfsf12,174.1105,66.3717007308902,166.21349999999998,57.14788262353862,1.9716712769415057,False,False,non_specific,0.1009623693012062,0.1,False
Mlx,25.622666666666664,12.34435218264748,29.25,10.095202094312688,0.63693156769687,False,False,non_specific,0.1191716858672193,0.12,False
Flot2,92.52277777777778,35.97360284509622,123.23677777777777,39.36654452168528,0.8813038346098221,False,False,non_specific,0.0878396478016427,0.09,False
Tmem201,8.888777777777777,8.236691255498826,16.555555555555554,9.045154217304137,0.9445442987346568,False,False,non_specific,0.1535521956811314,0.15,False
Maskbp3,368.81666666666666,107.80281749719408,519.1253333333334,70.56750244505848,0.4920490631652704,False,False,non_specific,0.1246155244385379,0.12,False
Serpina3g,54.681,9.054672108917035,98.82299999999998,32.096571140855524,0.8421871406598519,False,False,non_specific,0.1314510697245528,0.13,False
Zfp467,70.7778888888889,37.44524579546187,98.15144444444445,21.920631685772037,0.719007716442552,False,False,non_specific,0.1846727750962298,0.18,False
Dapk2,85.59022222222221,12.7798512091517,99.85033333333332,33.82941564333574,1.8634098938908972,True,False,SCFA_specific_low,0.05,0.05,False
Nudt14,95.87011111111111,21.573021358309372,104.21755555555556,13.97536614044582,0.4646943373711076,False,False,non_specific,0.0331357526001206,0.03,True
St7,41.0,19.379558091801208,48.18258333333333,13.094815373922057,0.2752970778294017,False,False,non_specific,0.3645385895752692,0.36,False
