gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null,significant,regulation,is_specific
Ms4a6c,37.0,17.08800749063506,49.66666666666666,23.028967265887832,0.4150374992788437,False,False,non_specific,0.4902189802213109,0.49,False,False,Not significant,True
Kifc2,29.778333333333336,23.14576697439761,35.55555555555555,28.62824798284161,-0.5160151470036646,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ier3,199.59233333333336,79.78737103284787,237.0103333333333,41.05043559249199,0.2467577431932456,False,False,non_specific,0.5224958032417196,0.52,False,False,Not significant,True
Pcdhb8,1.6666666666666667,1.2440383766790628,2.6666666666666665,2.4664414311581235,-0.3847866275675032,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Cables1,44.66666666666667,30.21189346107321,66.83333333333334,33.74664658391291,0.535149262967301,False,False,non_specific,0.4210427864009597,0.42,False,False,Not significant,True
Smpd2,222.1268333333333,69.50166911724733,248.04616666666664,36.026988561718554,1.9550647685363511,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Hipk2,26.001444444444445,30.878062039382968,40.44444444444444,46.84773739734508,0.989375059711704,False,False,non_specific,0.4247614053132611,0.42,False,False,Not significant,True
D430041D05Rik,3.0,1.8027756377319943,4.0,5.568977115979327,-0.6918777046376678,False,False,non_specific,0.3851184380071962,0.39,False,False,Not significant,True
Col3a1,5709.838777777779,2856.163817449223,4705.408666666667,2710.930233743826,1.013164459198448,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Clec4a1,30.0,17.05872210923198,18.33333333333333,13.576941236277534,-0.6811778159804592,False,False,non_specific,0.4089196756386685,0.41,False,False,Not significant,True
Ssbp3,70.676,34.27445458748201,77.8915,16.126855782851347,3.219349249459888,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Serpinh1,2140.3595,1282.1102802188125,1588.2358333333332,545.2756116509198,-0.4320807949023186,False,False,non_specific,0.5440643828531332,0.54,False,False,Not significant,True
Nab1,97.91566666666668,46.32917596618544,103.50083333333332,20.416779400523986,-0.5684501220863634,False,False,non_specific,0.4653744968994356,0.47,False,False,Not significant,True
2210016F16Rik,532.2896666666667,168.84812579455345,481.5783333333333,134.7474876438642,-0.1441562304961552,False,False,non_specific,0.7060888476767349,0.71,False,False,Not significant,True
Hacd2,412.9503333333334,263.1879621113651,317.0656666666667,143.68446640584827,-0.3801330306326624,False,False,non_specific,0.6171865580226032,0.62,False,False,Not significant,True
Kif27,156.33516666666665,33.51039667010539,174.87483333333338,59.58364979669645,-0.569519024944648,False,False,non_specific,0.4817600313161598,0.48,False,False,Not significant,True
Abhd8,161.8323333333333,90.015495690094,134.136,55.571726336330414,-0.268975144131734,False,False,non_specific,0.678143512280267,0.68,False,False,Not significant,True
Fam167b,12.333333333333334,9.073771725877467,9.0,4.58257569495584,-0.4150374992788438,False,False,non_specific,0.6103104873796947,0.61,False,False,Not significant,True
4833427G06Rik,222.219,31.92223305158961,197.1903333333333,32.50159953499725,-0.171573234725639,False,False,non_specific,0.3952076087589179,0.4,False,False,Not significant,True
Nfu1,127.62222222222222,63.32160582647557,136.73088888888887,59.179535268669575,-0.4429645434371354,False,False,non_specific,0.4850588633398727,0.49,False,False,Not significant,True
Kcng2,46.683,58.37493868947531,15.333333333333334,15.947831618540912,-1.5456557580351629,False,False,non_specific,0.4535198149627424,0.45,False,False,Not significant,True
Plaat3,1050.0166666666669,715.2602793363639,736.1643333333333,263.5346158786988,-0.5117273722659486,False,False,non_specific,0.5357708964474768,0.54,False,False,Not significant,True
Auts2,12.000000000000002,13.302000472787409,8.866666666666665,9.755644225398324,1.3107278897425296,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Orm1,202.98366666666664,260.0698940676013,66.224,91.43145261888822,-1.6014053433164377,False,False,non_specific,0.4650040149806621,0.47,False,False,Not significant,True
Suclg1,617.8533333333335,430.27853014853696,559.1308333333333,385.8662442413173,-0.7528938130493511,False,False,non_specific,0.4910472493745004,0.49,False,False,Not significant,True
Cfd,7800.588333333333,10402.90454834116,2384.2501666666667,3650.916700497944,-1.7280876828741183,False,False,non_specific,0.4627005204275468,0.46,False,False,Not significant,True
Mybphl,936.1333333333332,995.3481214441174,420.3233333333333,424.6416470535283,-1.153326509968544,False,False,non_specific,0.475526244882572,0.48,False,False,Not significant,True
AL731706.1,47.21099999999999,22.15758477361646,36.333333333333336,15.947831618540912,-0.368898028198549,False,False,non_specific,0.531640571755509,0.53,False,False,Not significant,True
Tsc22d4,128.92225000000002,63.8146059554808,133.99925,71.54157900592983,-0.3301134465911815,False,False,non_specific,0.4871407780937754,0.49,False,False,Not significant,True
Fh1,688.5393333333333,447.6242588541477,739.9509999999998,482.26578862587854,-0.5865050682754562,False,False,non_specific,0.5437378329341618,0.54,False,False,Not significant,True
Mag,15.444444444444445,17.253834600540635,8.111333333333333,6.207614444650264,-0.3673710656485295,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Retn,489.6206666666667,622.1915683142399,179.9753333333333,275.70903109135423,-1.4388149330243407,False,False,non_specific,0.4927903215238625,0.49,False,False,Not significant,True
Ephx2,181.0393333333333,224.2623905606225,85.34733333333332,111.27458849247463,-1.19710528124209,False,False,non_specific,0.5105253965489459,0.51,False,False,Not significant,True
Ndrg2,296.81516666666664,220.17862946476808,718.0833333333333,1002.598224729823,2.6592354208656346,False,False,non_specific,0.4691663385263304,0.47,False,False,Not significant,True
Gm10767,4.325333333333334,1.1256026533965409,2.167666666666667,3.754508800540136,-0.7494513033504431,False,False,non_specific,0.4276224086449118,0.43,False,False,Not significant,True
Fam107b,8.999944444444443,5.112297164976879,9.944444444444445,8.711305574999713,2.979415667843908,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ighm,1095.9494999999995,1352.9231033065043,888.5785,947.6113152703113,-0.6672376198272841,False,False,non_specific,0.5129213421970652,0.51,False,False,Not significant,True
Rnf13,89.43266666666668,43.5079621679018,92.37383333333337,29.74209538499322,-0.5862443266969863,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Ndufv1,625.5736666666667,506.59157366211,613.3694444444444,469.94673763312926,1.0991829716533754,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Vsir,26.755,19.774230050689003,22.004166666666663,15.083597133437834,-1.2884570027137008,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Abcc8,20.33333333333333,22.097040650952938,11.666666666666668,11.465272590582284,0.8474624760836083,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Slc1a3,17.666666666666664,13.328167236479734,12.504833333333332,4.363893912932959,-0.736965594166206,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lrrc17,109.33333333333331,81.14390509048313,78.0,38.58756276314948,-0.4819441579089585,False,False,non_specific,0.5903632456447174,0.59,False,False,Not significant,True
Ctsc,334.87444444444446,172.17475340045698,280.9297777777778,93.28723147019004,-0.6381510878589459,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Slc17a7,40.66666666666666,45.34681172181053,20.666666666666668,27.42869543622761,-0.9434164716336324,False,False,non_specific,0.5561557870161363,0.56,False,False,Not significant,True
Hspb2,76.16666666666667,64.83623259995984,105.66533333333334,134.33234294811865,-0.4354543735269759,False,False,non_specific,0.6002072013953603,0.6,False,False,Not significant,True
Gdpd2,546.5423333333333,134.67902723265166,443.50233333333335,123.2141729685889,-0.3007795190133629,False,False,non_specific,0.3839802057323292,0.38,False,False,Not significant,True
Col12a1,19.444444444444443,10.33359601218402,20.77777777777777,19.30794715295036,3.861161365753398,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Cxcl5,14.333333333333334,9.60902353693305,9.333333333333334,6.6583281184793925,-0.5693656456701377,False,False,non_specific,0.5046702513608726,0.5,False,False,Not significant,True
Apod,416.6666666666667,365.8651888692519,267.99966666666666,254.03289354005585,-0.6347476237713848,False,False,non_specific,0.5977188885414852,0.6,False,False,Not significant,True
Mbp,19.315185185185182,26.50590596848129,12.136,14.859261332955242,1.0356239097307212,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Zfp872,5.0,3.605551275463989,2.6666666666666665,4.618802153517007,-0.7104933828050153,False,False,non_specific,0.5303871917081268,0.53,False,False,Not significant,True
Atp5e,622.949,391.3339672543134,475.4096666666667,352.0846765784239,-0.3892254249593834,False,False,non_specific,0.6530133847464281,0.65,False,False,Not significant,True
Noxo1,78.33333333333333,7.234178138070235,75.33333333333333,7.094598884597588,-0.0556139752109995,False,False,non_specific,1.0,1.0,False,False,Not significant,True
Blnk,124.66666666666669,52.7288662246149,109.07066666666668,36.7397476492876,-0.1911719743332619,False,False,non_specific,0.698281895456987,0.7,False,False,Not significant,True
Fabp3,966.374,955.2212734837934,601.6393333333334,643.1337744469135,-0.6827789246856548,False,False,non_specific,0.6163332504665011,0.62,False,False,Not significant,True
Bpifb1,7787.159333333333,3949.473963142096,5542.631,8492.042846187423,-0.4904511688566051,False,False,non_specific,0.7075482775055142,0.71,False,False,Not significant,True
Hcar1,21.0,23.64318083507377,11.333333333333334,18.770544300401447,-0.8349407537295035,False,False,non_specific,0.6101325856604585,0.61,False,False,Not significant,True
Blk,16.667333333333332,11.016169993846924,13.0,5.291502622129181,-0.3356574720795675,False,False,non_specific,0.6405722220988395,0.64,False,False,Not significant,True
Vegfb,172.42000000000002,128.7194549073959,144.87650000000002,113.1851036539076,-0.4357419351777784,False,False,non_specific,0.65738815410749,0.66,False,False,Not significant,True
Ankrd40,211.6387777777778,95.54131665591318,219.95522222222223,50.43386849254992,-0.3100755093629899,False,False,non_specific,0.8164348008541318,0.82,False,False,Not significant,True
Dhrs7b,154.83333333333334,153.3930790926051,127.9095,80.36323528704133,-0.7569560335735295,False,False,non_specific,0.5996606092719361,0.6,False,False,Not significant,True
Uqcrc1,1551.8488333333337,1311.3853793542007,1622.4708333333333,1377.9885276239002,-0.5478583746131758,False,False,non_specific,0.6379726795137213,0.64,False,False,Not significant,True
Cxcr5,6.0,6.0,3.6666666666666665,4.725815626252609,-0.5849625007211563,False,False,non_specific,0.6261541270345785,0.63,False,False,Not significant,True
Ypel2,4.333333333333333,3.7859388972001824,3.666666666666667,2.712903850116798,1.3047057243608036,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Elk3,118.78733333333332,69.5816405696905,94.67922222222224,43.76118248401178,-0.6555824480334466,False,False,non_specific,0.5718621185914443,0.57,False,False,Not significant,True
Dnah17,2.333333333333333,2.8431203515386634,2.0,3.050650799806224,1.415037499278844,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Nudcd2,48.5,11.511273041035947,46.35283333333333,12.617322831139296,0.438454163710012,False,False,non_specific,0.6509320291757774,0.65,False,False,Not significant,True
Pxmp2,94.0825,44.16007262898458,83.7645,30.877565403541773,-1.3450178146331555,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Dusp26,14.0,6.557438524302,11.333333333333334,11.015141094572204,-0.2823997307007247,False,False,non_specific,0.7407199505414475,0.74,False,False,Not significant,True
Gm20878,10.812666666666669,7.071402006203108,8.798,4.238560958627351,-0.2697754879422944,False,False,non_specific,0.6983994271120431,0.7,False,False,Not significant,True
Basp1,32.333333333333336,15.01110699893027,28.0,16.522711641858304,-0.2009126939259966,False,False,non_specific,0.7537498432937423,0.75,False,False,Not significant,True
Hcn2,18.666666666666668,14.50287327853806,14.666666666666666,8.962886439832502,-0.3280541976842041,False,False,non_specific,0.7091731153755123,0.71,False,False,Not significant,True
Pdia5,315.2383333333333,92.85810330462998,291.4543333333333,78.07702116713554,-0.1128008910395493,False,False,non_specific,0.7517477645837705,0.75,False,False,Not significant,True
Dnlz,176.004,83.7265791012627,158.00199999999998,68.46043387972355,-0.1547370507147085,False,False,non_specific,0.7879750107396764,0.79,False,False,Not significant,True
Gtf2h5,194.17033333333333,94.31461201920588,174.205,72.02361817487372,-0.1556898270283399,False,False,non_specific,0.7861799512835175,0.79,False,False,Not significant,True
Slc8a3,2.111111111111111,2.146869551262024,10.669111111111112,17.902092246852455,4.726467955028587,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Plpp7,4.788555555555556,4.476240324439815,8.666666666666666,12.725538222297295,0.736965594166206,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Gm49368,9.091333333333337,8.024986291072144,7.684166666666668,6.197490941514239,-0.3062306738121574,False,False,non_specific,0.7852632776694626,0.79,False,False,Not significant,True
Pctp,27.666666666666668,12.220201853215572,32.666666666666664,10.408329997330664,0.2319467280496966,False,False,non_specific,0.6188481337758198,0.62,False,False,Not significant,True
Rnf43,14.833333333333332,5.178294293827126,19.675833333333333,14.65880614986349,0.4013017245346064,False,False,non_specific,0.5826217807915892,0.58,False,False,Not significant,True
