gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Cep68,0.0,0.0,17.997,6.185768262714019,4.247699701504135,True,False,SCFA_specific_medium,0.05,0.05,False
Gas8,0.0,0.0,12.150333333333336,3.829765310477045,3.717027464157946,True,False,SCFA_specific_medium,0.05,0.05,False
Tyw1,0.0,0.0,2.592,1.1384388433288808,1.84478735007906,True,False,SCFA_specific_low,0.05,0.05,False
Rbfox2,0.0,0.0,10.492666666666667,5.640005791959201,3.52264168315911,True,False,SCFA_specific_medium,0.05,0.05,False
Plekho1,0.0,0.0,1.9953333333333332,0.6344086485328941,1.582716561140195,True,False,SCFA_specific_low,0.05,0.05,False
Mfsd2b,0.0,0.0,32.803333333333335,41.45984071765512,5.079093611997067,True,False,SCFA_specific_medium,0.05,0.05,False
Ssbp2,13.568999999999997,11.951690298865678,49.88933333333333,37.32608798592927,1.8044614358555473,False,False,SCFA_specific_medium,0.2285328844810879,0.23,False
Gm49320,0.0,0.0,22.682666666666666,24.52917361700824,4.565759632364829,True,False,SCFA_specific_medium,0.05,0.05,False
Ifrd2,136.532,72.05191449919982,223.83399999999997,52.14764866223597,0.7090928862107846,False,False,SCFA_specific_medium,0.17127841913117262,0.17,False
Tcf12,0.0,0.0,1.3136666666666665,1.3011849727588054,1.2101810282366028,True,False,SCFA_specific_medium,0.22245668104039856,0.22,False
Thap7,235.90800000000002,69.63555928546853,332.1363333333333,73.41944163049274,0.4917857924658187,False,False,SCFA_specific_low,0.17507894293014165,0.18,False
Zcchc8,0.0,0.0,0.7496666666666667,0.6494400151925761,0.8070800968275342,True,False,SCFA_specific_low,0.18359130173806137,0.18,False
Zfpl1,0.0,0.0,4.503666666666667,3.5249716783732223,2.4603930948747426,True,False,SCFA_specific_low,0.05,0.05,False
Rbfox2,0.0,0.0,17.395333333333333,15.560181275722123,4.201267913845157,True,False,SCFA_specific_medium,0.19245101648780258,0.19,False
Gramd1a,309.78,166.37124500345604,490.53133333333335,67.4702693364517,0.6613897228149898,False,False,SCFA_specific_low,0.19186643282041052,0.19,False
Foxp1,0.0,0.0,155.68266666666665,118.82132525070291,7.291701777388664,True,False,SCFA_specific_medium,0.05,0.05,False
Thap7,0.3333333333333333,0.5773502691896258,2.485333333333333,0.8983620279894589,1.386259141133346,False,False,SCFA_specific_low,0.05,0.05,False
Gne,0.0,0.0,135.41466666666668,88.14181131752021,7.091854954296187,True,False,SCFA_specific_medium,0.05,0.05,False
Tex29,1.0,0.0,4.0,2.0,1.3219280948873624,False,False,SCFA_specific_low,0.05,0.05,False
Ube2d3,0.0,0.0,4.1816666666666675,2.2204369690070767,2.3734162108451833,True,False,SCFA_specific_low,0.05,0.05,False
Tcf12,0.0,0.0,11.730666666666666,14.591089415575976,3.6702360656985333,True,False,SCFA_specific_medium,0.05,0.05,False
Foxp1,0.0,0.0,11.467666666666666,14.412429161433312,3.6401195838391622,True,False,SCFA_specific_medium,0.3020820944836905,0.3,False
Rabl2,0.0,0.0,4.560333333333333,4.28579518098256,2.475171372864632,True,False,SCFA_specific_medium,0.20665256388598008,0.21,False
Zfp853,0.3333333333333333,0.5773502691896258,5.666666666666667,4.041451884327381,2.3219280948873626,False,False,SCFA_specific_medium,0.05,0.05,False
Ccl3,0.6666666666666666,0.5773502691896258,5.333333333333333,3.214550253664318,1.9259994185562233,False,False,SCFA_specific_medium,0.05,0.05,False
Pld2,193.01466666666667,75.00417826583619,259.21566666666666,13.605704881899133,0.42354210622804467,False,False,SCFA_specific_medium,0.2640163314811678,0.26,False
Cdk2ap2,0.0,0.0,6.256666666666665,5.07038167531137,2.8593070016923257,True,False,SCFA_specific_medium,0.05,0.05,False
Asxl2,0.3333333333333333,0.5773502691896258,3.828333333333333,2.4233203117486,1.8564877794956787,False,False,SCFA_specific_low,0.05,0.05,False
A030005L19Rik,0.0,0.0,6.344333333333334,5.491602346613721,2.876631539066762,True,False,SCFA_specific_medium,0.05,0.05,False
Nktr,0.0,0.0,7.314,6.075915486574843,3.0555427479622854,True,False,SCFA_specific_medium,0.05,0.05,False
Eps8l1,151.33333333333334,38.62782425057531,310.0933333333333,100.9841340723053,1.03011581398097,False,False,SCFA_specific_low,0.09830260250245323,0.1,False
Sphk1,0.0,0.0,31.85733333333333,25.463642401143897,5.038143492312042,True,False,SCFA_specific_medium,0.05,0.05,False
Rcan3,0.0,0.0,8.738333333333333,5.974263162376874,3.283674883449158,True,False,SCFA_specific_medium,0.05,0.05,False
Foxred2,0.0,0.0,7.333333333333333,5.507570547286102,3.0588936890535683,True,False,SCFA_specific_medium,0.05,0.05,False
